推文ID,发布时间,JEV评级,JEV得分,点赞量,转推量,浏览量,推文正文,原推链接
2069801539699700111,2026-06-24 15:15:16,B,27,139,7,129840,"这节骨眼买股票真要勇气，刚买完立马亏。
AI说美元指数上涨有加息预期。 https://t.co/yb0OFfiHmS",https://x.com/xiaomustock/status/2069801539699700111
1971394195362603227,2025-09-26 01:59:37,B,27,117,6,42984,"从aster和stbl看，赚一回俩回，如果暴跌再抄底很可能把赚的全还回去，我肯定不想还回去，看来不能太保守，aster，avnt结束不是还有xpl，xpl结束很可能还有xxxx….

山寨买卖 买卖 买买买卒💀",https://x.com/xiaomustock/status/1971394195362603227
1971630279963099433,2025-09-26 17:37:44,B,27,114,8,83958,挺爽，坚持住了，sol明显超跌 https://t.co/QEpI0Er8uh,https://x.com/xiaomustock/status/1971630279963099433
1739235187698155715,2023-12-25 10:42:36,B,27,109,11,185930,"现在一堆老项目老公链夕阳老币在蹭铭文蹭brc20，被蹭说明铭文依然大有可为，比特币生态前景异常广阔。
漂亮性感的美女当然都想蹭蹭，怎么没人去蹭eos？蹭孙割？蹭ht？蹭火币？ https://t.co/1rdwkjAkH6",https://x.com/xiaomustock/status/1739235187698155715
1820456763210223868,2024-08-05 13:48:09,B,27,103,6,205035,这玩意11块多能买，英伟达持股10%的机器人公司。才一个多亿比币圈山寨币好。 https://t.co/YVXKWtEm3Y,https://x.com/xiaomustock/status/1820456763210223868
1920138642174964190,2025-05-07 15:28:21,B,27,102,12,196132,大牛市，把最近新上的合约市值大点的都空了. https://t.co/BWyqj7pVgW,https://x.com/xiaomustock/status/1920138642174964190
1869813181893488671,2024-12-19 18:32:56,B,27,101,4,84774,血流成河了，弹尽粮绝，98400抄一个btc，没钱了 https://t.co/AUj6lBttMv,https://x.com/xiaomustock/status/1869813181893488671
1907304288465916278,2025-04-02 05:29:13,B,27,93,9,375267,重新回到40+，还得是坚持最初起号的初衷，空所有垃圾山寨，找机会只做多btc. https://t.co/3gIe5Koh9H,https://x.com/xiaomustock/status/1907304288465916278
1948013453668729228,2025-07-23 13:32:54,B,27,83,5,222129,"币安的狗大户还在不断的扫eth……
这是不是有啥内幕消息. https://t.co/iLpfPOZxAt",https://x.com/xiaomustock/status/1948013453668729228
1803026941886542136,2024-06-18 11:28:16,B,27,78,5,38767,"我自己进入完全熊市了，我的加密也结束了，eth也成本价3418卖掉了。
这周要再买币我是🐶等下跟朋友撸个烧烤喝点逃避一下 https://t.co/JVioylFI4O",https://x.com/xiaomustock/status/1803026941886542136
1947240717556109797,2025-07-21 10:22:19,B,27,74,7,71238,"又一家eth微策略要来了，eth联创参与，
$dynx 募资15亿美金买eth合并改名 $ETHM https://t.co/8URiazPdhV",https://x.com/xiaomustock/status/1947240717556109797
1725112891827990606,2023-11-16 11:25:39,B,27,71,6,40540,"牛市就是波动大,上下抽插，我们要做的就是波动夹子，遇到砸盘就抄底，可别傻逼呼呼的去做空，跌下去的都会涨上来。 https://t.co/pcpO13j3tb",https://x.com/xiaomustock/status/1725112891827990606
1912547939467292721,2025-04-16 16:45:36,B,27,51,8,67426,"狗庄看在我这么勤奋空了139个山寨shit的份上，砸盘吧，求求了，亏好几天了.
前俩天连续空aergo，打止损认输好几次了，
好家伙今天才暴跌. https://t.co/vtXYUANwhj",https://x.com/xiaomustock/status/1912547939467292721
1934652203589148855,2025-06-16 16:40:04,B,27,41,6,67911,"明天二公子就要宣布大b哥说的这个
 $GRYP
我继续加仓了6万股.
川普儿子控股了一家比特币挖矿公司，名字叫“America Bitcoin” 美国比特币集团，听名字是不是吊吊的？
准备和另一家挖矿公司Hut 8一起借壳这家GRYP，进行全股票合并。 https://t.co/fGkUwQHoCC",https://x.com/xiaomustock/status/1934652203589148855
1908066665826562318,2025-04-04 07:58:37,B,27,23,8,75730,"山寨shitcoin的一揽子空单回撤到44，但是一波比一波账户资金高，
整体资金还是在往上走.
即使btc来回波动. https://t.co/ZMed6XwfOz",https://x.com/xiaomustock/status/1908066665826562318
1719922417248968986,2023-11-02 03:40:33,B,27,23,1,52188,买了祖传5万u的lqty，逻辑线在引用的这里，整个市场唯一没涨的大概就是eth了，eth生态里我比较看好的一个小币就是lqty，真实流通小，真要大牛市，10刀轻轻松松。 https://t.co/Xe4c3nVvG5,https://x.com/xiaomustock/status/1719922417248968986
1603199151419707392,2022-12-15 01:23:58,B,27,5,1,0,"稳定币释放美金利息收入可能给加密带来新一轮牛市
（如果有新巨头做这件事可能出现）
1.币安贪图稳定币背后的利息收入，把交易所里用户的部分usdt/usdc换成了美金存银行吃利息，然后给用户busd，自己拿美元吃5%的美金国债利息收入。万一用户所有的usdt/usdc全部被换成busd，强制你只能提现busd出去。 https://t.co/0S2jn0hPl4",https://x.com/xiaomustock/status/1603199151419707392
1735583459643732229,2023-12-15 08:51:57,B,26,347,18,106512,币圈最坏的一类人就是教唆你玩合约的人，远离他们。,https://x.com/xiaomustock/status/1735583459643732229
1803338270853796227,2024-06-19 08:05:22,B,26,160,27,347767,区块链加密技术的现实落地案例 https://t.co/yIzIrRYEIi,https://x.com/xiaomustock/status/1803338270853796227
1976792074637955101,2025-10-10 23:28:52,B,26,115,4,61128,"啥也别说了兄弟们，
活着最重要，
活下去就有机会.
一个账户抄底被爆掉了160，
幸好币圈钱不多，okx又还放着40提币安撸了十几把bnsol和wbeth回了口血🌚",https://x.com/xiaomustock/status/1976792074637955101
1914130985341587472,2025-04-21 01:36:04,B,26,111,14,110506,"比特币终于有数字黄金的味道了
永远看多，干死比特币空狗，
致敬中本聪 https://t.co/x9rmN0riQR",https://x.com/xiaomustock/status/1914130985341587472
1805327072526844213,2024-06-24 19:48:10,B,26,84,2,53088,btc，我信永恒牛市👻除此之外全是垃圾和骗局。所有的发币的都是戴面具的诈骗犯。都是想编造一个故事骗走你手里的钱，给你一堆垃圾。,https://x.com/xiaomustock/status/1805327072526844213
1908176782408536565,2025-04-04 15:16:11,B,26,75,9,67876,"特朗普：鲍老头你应该降息.
鲍威尔：关税导致cpi飙升通胀，老子不能降. https://t.co/etOh9XYpQs",https://x.com/xiaomustock/status/1908176782408536565
1769047096605417526,2024-03-16 17:04:29,B,26,72,3,94904,还能买啥sol土狗或者接下来哪个没出的sol土狗值得关注，评论区打出来，我挑个买，这个行情真特么焦虑。 https://t.co/jbzVsdPLde,https://x.com/xiaomustock/status/1769047096605417526
1976747400690909353,2025-10-10 20:31:21,B,26,62,2,128168,抄底btc，eth啊，还等什么，把钱再赚回来. https://t.co/nN0ubATa2y,https://x.com/xiaomustock/status/1976747400690909353
1936455577825427507,2025-06-21 16:06:02,B,26,62,13,86592,"前些天看见麦刚带着泡泡马特创始人在一个综艺节目出境，大概15年左右.
没想到这人更是在13年就对btc有这么高的认知，btc在属性上超越了所有贵金属包括黄金，
活该他有钱. https://t.co/f4fWvFoK4V",https://x.com/xiaomustock/status/1936455577825427507
1937797908109328528,2025-06-25 08:59:58,B,26,54,7,86060,简简单单，赚钱了，我也不知道hsk能到哪，我也只有这么多资金能买，用的u是前几天卖了ftx账户的13.8万刀.然后加上仅剩的一点点. https://t.co/AJ2nnZxgy3,https://x.com/xiaomustock/status/1937797908109328528
1975234550147239995,2025-10-06 16:19:49,B,26,53,1,38180,"关于这个帖子还有另外一个回复.
这些资产当中，只有比特币毫无门槛.
普通人很难意识到他们手里所谓的法币财富其实是一坨狗屎.想办法自己拿得住的方式永远增持btc https://t.co/SO67lt751L",https://x.com/xiaomustock/status/1975234550147239995
1948012753685467455,2025-07-23 13:30:07,B,26,45,2,279868,"有超级大户在几千个几千个的开多eth，持续半小时了，在盘口3630-3660之间.
看的我牙都掉地上了. https://t.co/z3GzQzDh58",https://x.com/xiaomustock/status/1948012753685467455
1912029655327965225,2025-04-15 06:26:08,B,26,37,9,130497,回撤太疼了，昨天新开的一堆山寨币空单，又亏2.5万刀.造孽呐.最近山寨是真的强. https://t.co/KLNyTuOCdy,https://x.com/xiaomustock/status/1912029655327965225
1698676182131278230,2023-09-04 12:35:36,B,26,35,1,87817,开了一个币安小号，认证预计1天，21年认证需要3天，认证过了咱们就开始开局一把刀，装备全靠打，看看熊市500u能活几天 https://t.co/Cc1saCVCxZ,https://x.com/xiaomustock/status/1698676182131278230
1948276436055503197,2025-07-24 06:57:54,B,26,30,0,202572,最近大宗商品一直在暴涨，都是红色，btceth的红看的人心痛💔 https://t.co/oiWBtRjbgr,https://x.com/xiaomustock/status/1948276436055503197
1667398207809404929,2023-06-10 05:08:06,B,26,28,11,25536,原因来了：在币安的做市商怕sec对币安和cz的罚款金额太大（罚款超过币安自有资金）导致币安提现出现巨大风险，撤走了在币安的做市资金引发了山寨币暴跌 https://t.co/iTMS8Xpz2k,https://x.com/xiaomustock/status/1667398207809404929
1977615321361264818,2025-10-13 06:00:09,B,26,14,0,15036,"他还有两个账号，几乎爆仓干净，也是usde强平账户接近8个btc资产.
在此次币安理财流动性事故里没有赔付，刚才那个录屏只是其中一个账号
@cz_binance @heyibinance @sisibinance",https://x.com/xiaomustock/status/1977615321361264818
1879525027353432342,2025-01-15 13:44:21,B,26,13,0,16977,金十数据1月15日讯，美国12月CPI涨幅略高于预期，因能源产品成本上升，表明通胀仍在上升，这与美联储今年降息幅度较小的预期相符。美国12月整体CPI月率上涨0.4%，年率上涨2.9%；核心CPI月率已连续四个月上涨0.3%，年率上涨3.2%(金十数据APP),https://x.com/xiaomustock/status/1879525027353432342
1589627783352750080,2022-11-07 14:36:12,B,26,1,0,0,以币安现在一家独大的傲慢和把用户视为韭菜的鄙夷心态，肯定不会对hft这种割韭菜项目做任何解释，hft还在自由落体下跌砸盘收割币安用户@cz_binance @heyibinance @SBF_FTX,https://x.com/xiaomustock/status/1589627783352750080
1897933241270911339,2025-03-07 08:52:01,B,25,163,11,118132,今天是一个好开端，sol上居然跑出来了3000万市值的meme.后面看来sol链上又能玩一点点了,https://x.com/xiaomustock/status/1897933241270911339
1731323827265929562,2023-12-03 14:45:41,B,25,160,11,111318,fud铭文的通通拉黑，白捡公平起飞的赛道，非要犯贱玩狗项目方拿零成本割的vc机构币，热门的铭文打的有哪个亏钱？哪个不是爆拉很多倍，大牛市远离有偏见的老韭菜,https://x.com/xiaomustock/status/1731323827265929562
1881135930800742666,2025-01-20 00:25:30,B,25,139,7,118927,"币圈相当于被特朗普家族抽池子了，以后小心吧这么连续发币.
美国人民有枪，他这么干真不怕被来一梭子.

谨慎小心点吧，仅剩的流动性和新增的流动性都被特朗普家族一把干没了.",https://x.com/xiaomustock/status/1881135930800742666
1731673370054557989,2023-12-04 13:54:39,B,25,127,6,82594,最近行情太好了，小作文没时间写。过段时间水。自己看好的币，插针回调就直接抄底，干，拥抱大牛市,https://x.com/xiaomustock/status/1731673370054557989
1751533168489050334,2024-01-28 09:10:23,B,25,109,6,67433,当然，如果说养老金心态或者理财心态，不管资金多少，哪怕是1000u，btc是唯一选择。,https://x.com/xiaomustock/status/1751533168489050334
1945548218420384029,2025-07-16 18:16:56,B,25,87,3,150725,"各个群看了一下，圈内很多大户开始在这附近密集下车了.
只有把这些大哥们都甩下车，eth才能轻车起飞.",https://x.com/xiaomustock/status/1945548218420384029
1924519062882943226,2025-05-19 17:34:35,B,25,65,2,161965,"cz大表哥在出狱后的233天感叹道：
加密投资是有风险的，
没有投资加密也同样有风险.

这个感叹可能跟牢狱经历有关，如果cz资产都套现成传统资金，被抓的时候很可能被一口气罚干净，但是有加密资产cz出狱后依然是加密大表哥.",https://x.com/xiaomustock/status/1924519062882943226
1907750164347208131,2025-04-03 11:00:58,B,25,60,2,42160,"空黄金没啥太大的原因.涨的足够高，
再拉盘的话现在全球市场的流动性紧缩支撑不了它继续涨.
而且一旦降息，还会重新冲向股票它也得跌.

纯属我自己瞎几把盲猜意淫，没有依据.",https://x.com/xiaomustock/status/1907750164347208131
1943667421266788847,2025-07-11 13:43:19,B,25,57,3,37118,"以太坊基金会跟 $SBET otc交易，
这俩关系匪浅呐，相当于做实sbet是eth官方出面做的eth微策略，大大的利好. https://t.co/3bSjCHCXXG",https://x.com/xiaomustock/status/1943667421266788847
1919298207932403757,2025-05-05 07:48:46,B,25,51,7,38443,"我觉得甭管是kol还是交易所bd或者项目方啥的，这个加密行业内，所属的标签都是被贴的.
你哪怕是特朗普的儿子女儿，你也是人.
既然是人呢，我觉得做爱挺正常，你看马斯克也天天到处泡妞，特朗普晚宴按照b哥讲的也不忘聊骚.
这是正常人的属性，跟你干啥行业从事啥工作其实都没啥关联.
想做就去做呐，把体检报告带上，注意安全.",https://x.com/xiaomustock/status/1919298207932403757
1804026478339985497,2024-06-21 05:40:04,B,25,50,6,34324,拿着btc等10万刀，btc真正有资金持续流入，其他都只能用来有波动的时候偷鸡一下。加息降息都是在印钞，区别只是降息逼迫印的钞票释放到市场里了。,https://x.com/xiaomustock/status/1804026478339985497
1873628118961012877,2024-12-30 07:12:08,B,25,49,13,72082,"人格独立的前提是财务独立.
那么ai想拥有人格，变得真正智能就离不开crypto，ai通过crypto创建自己的钱包，自己赚钱，自己去创建它想创建的东西，crypto是ai拥有灵魂的必备工具. https://t.co/9hmPXKl9Qo",https://x.com/xiaomustock/status/1873628118961012877
1820653435311538419,2024-08-06 02:49:39,B,25,49,3,40620,抄底也不要碰vc币，留着资金交易btc，sol，eth就够了，波动这么大，快50%波动，足够玩了。,https://x.com/xiaomustock/status/1820653435311538419
