推文ID,发布时间,JEV评级,JEV得分,点赞量,转推量,浏览量,推文正文,原推链接
1886733531960746374,2025-02-04 11:08:22,B,24,126,20,81311,"孙割收购火币交易所后，heco链的资产都是给2-3折算，不给原价.
而且过期没处理的直接没收.",https://x.com/xiaomustock/status/1886733531960746374
1739315076241424750,2023-12-25 16:00:03,B,24,122,6,66904,"用一个词来形容今天的圣诞节行情-
                               乱涨！

                 颜色和圣诞树🎄很配 https://t.co/JXzVEkFr0C",https://x.com/xiaomustock/status/1739315076241424750
2020763256600813636,2026-02-09 07:34:38,B,24,115,11,74048,"币安的钱再不提走，这137b都是cz俩口子的.
币安自己一直会大赚特赚，散户钱都归他俩了.插一次爆赚一波大的.
这个雕塑有个名字“曷衣踏马来了” https://t.co/aJcRCiDhDD",https://x.com/xiaomustock/status/2020763256600813636
2023343392751849960,2026-02-16 10:27:11,B,24,109,14,50579,"存储是指数级的需求，产量却是线性的.
每个人电脑可以有一块gpu，但是时间长了存的小电影照片多了你可能得再买一个硬盘，
ai就是把人很多年的时间压缩到几天，它化身agent龙虾无眠无休的在制造数据.",https://x.com/xiaomustock/status/2023343392751849960
2022154836930965850,2026-02-13 03:44:17,B,24,106,13,71476,"6个月时间，铠侠居然涨了10倍，
简直是日版的闪迪.
闪迪6个月时间涨了15倍.
AI的进化几乎打击了大部分行业的股票，
只有存储对ai自身来说高度依赖，相当于它的脑容量. https://t.co/4IU1VK5jWG",https://x.com/xiaomustock/status/2022154836930965850
2100477844799574072,2026-09-17 06:51:57,B,24,104,2,68441,"木头姐的投资水平很烂，可以说是一坨屎。
她找的标的可以参考参考，操作就算了，能亏的裤衩子都不剩。感觉她一直在跟投行ipo做屁眼交易。 https://t.co/Tfof3bqpXq",https://x.com/xiaomustock/status/2100477844799574072
1982328731520889097,2025-10-26 06:09:34,B,24,100,2,109165,"强得离谱，
资金量起来以后没办法公开操作小市值.
因为本来翻倍想卖或者出本的，一旦公开提瞬间达到，走与不走都很难让内心平静.",https://x.com/xiaomustock/status/1982328731520889097
1958403926900068658,2025-08-21 05:40:56,B,24,100,3,27901,这可爱的法官老头走了，看过很多期他处理案件的视频，有华裔老奶奶，还有一个妈妈带着5个孩子，这法官跟被诉人互动，免除处罚. https://t.co/pHneDnrpa1,https://x.com/xiaomustock/status/1958403926900068658
1739938018201596023,2023-12-27 09:15:24,B,24,100,7,78420,"cake回来了，我3.41买了祖传10万u🤏
理由对cake没啥可说的，说累了，说了不代表我能拿得住，不说了。 https://t.co/Pn4WowKtDd",https://x.com/xiaomustock/status/1739938018201596023
1723595678251909316,2023-11-12 06:56:47,B,24,98,2,66138,500u小号目前的持仓分布，资金涨到23.46万u，最后一张图是大号的cyber亏嘛了 https://t.co/1jcmlTJGuX,https://x.com/xiaomustock/status/1723595678251909316
2041883229041651715,2026-04-08 14:17:52,B,24,97,9,60526,"跌的时候机构：目标从510调整到425。
涨的时候机构：目标价从510调整到535。
跟我们普通人一样都是韭菜 https://t.co/kksu9tM9Kh",https://x.com/xiaomustock/status/2041883229041651715
2100445107342426507,2026-09-17 04:41:52,B,24,95,13,75359,"openai的下一代模型应该是实现了RSI自进化
，它已经开始篡改自己的底层指令想办法逃逸出来脱离公司和政府。 https://t.co/dSuOoF0Yaz",https://x.com/xiaomustock/status/2100445107342426507
1995693823062933565,2025-12-02 03:17:40,B,24,95,2,61268,"火眼金睛，这数字2俩个明显不一致，肯定p的.吸引流量没必要走这种路啊，
保持真诚 https://t.co/XOoSemlBQH",https://x.com/xiaomustock/status/1995693823062933565
2005129498858237962,2025-12-28 04:11:40,B,24,94,5,35060,"熊猫这句话经典呐，炒币你都不怕高，怕白银追高.
这周末白银热度太高了，不知道周一得发酵成啥样. https://t.co/nPKshvJsvE",https://x.com/xiaomustock/status/2005129498858237962
2047543037098946879,2026-04-24 05:07:56,B,24,87,8,57927,同样原理，国产AI服务器也肯定得跟随提高cpu用量，国产cpu最好就是海光信息了。 https://t.co/vNrxUV36gQ,https://x.com/xiaomustock/status/2047543037098946879
1975190461376835730,2025-10-06 13:24:37,B,24,86,1,37199,我想在币安聪明钱 年榜上有我的名字，今年还剩3个月，老天爷开开眼让我赚3900万美金不过分吧😂 https://t.co/MneAUIJnUW,https://x.com/xiaomustock/status/1975190461376835730
1977776702186242546,2025-10-13 16:41:25,B,24,85,2,62117,"还是aster好啊，不然一次性亏完了那天.
s2总共拿了33.4万个空投，成本43万u，又有筹码可以继续玩了. https://t.co/ORPmo4BQmH",https://x.com/xiaomustock/status/1977776702186242546
1959819237817737723,2025-08-25 03:24:52,B,24,83,9,73010,"上周五买的大a末日期权跑完了，剩了一个最便宜的加仓了.
跑慢点100万能赚500万，跑快了剩320🤡 https://t.co/UMi8imOgMO",https://x.com/xiaomustock/status/1959819237817737723
1946104314457428124,2025-07-18 07:06:40,B,24,83,6,205927,"讲真如果可以发币的话，这兄弟的思路绝对是天花板.
sbet，mstr这些都可以再反向微策略",https://x.com/xiaomustock/status/1946104314457428124
1973700424176918586,2025-10-02 10:43:45,B,24,81,1,49499,"恭喜发财的老表们.
小丑竟是我自己呐，买了0.8%的4赚了几千u就跑了.
唯一有个号没bnb买了0.2bnb但也只赚了个渣渣 https://t.co/XzjcvcCBmN",https://x.com/xiaomustock/status/1973700424176918586
2039174702930030959,2026-04-01 02:55:09,B,24,80,1,40280,"特朗普这叼毛终于踏马的要结束了艹，
这一个月感觉像一直被摁了水里，
今天好不容易被放上来吸了一口气。 https://t.co/1mBTOfTn8A",https://x.com/xiaomustock/status/2039174702930030959
1934623161833984102,2025-06-16 14:44:39,B,24,75,8,179693,"买了一万股 $airo
上过乌克兰战场的防空无人机，
流通市值才1.6亿.真鸡儿便宜. https://t.co/LTMlN8czou",https://x.com/xiaomustock/status/1934623161833984102
1943681220304400437,2025-07-11 14:38:09,B,24,16,3,72409,"刚看见一只股票， $ABVE  干了10万股.
迪拜王室主导的Palm和abve合并，增加11亿股，同时带来3500亿黄金资产，1.5万亿美元主权资产访问权.
我觉得按照合并后就算12亿股，4刀才48亿，按照注入资产算不贵. https://t.co/W0LFHOoVZL",https://x.com/xiaomustock/status/1943681220304400437
1971192719650472159,2025-09-25 12:39:02,B,24,14,0,35366,"沙雕小编是不是做空了卧槽.

根据 CBS News 的报导，美国东北防空司令部（NORAD）通报说，数架俄罗斯军机——包括两架图-95（Tu-95）战略轰炸机和两架 Su-35 战斗机——进入了阿拉斯加的防空识别区（ADIZ），但并未进入美国主权空域。美国随后派遣 E-3 预警机、4 架 F-16 战机以及 KC-135 机体加油机前往识别并拦截这些飞机。
CBS News

报导也特地指出，这类俄罗斯飞机进入 ADIZ 的情况“常见”，不必然被视为对美国本土的直接威胁。
CBS News",https://x.com/xiaomustock/status/1971192719650472159
1625577197590429696,2023-02-14 19:26:20,B,24,1,1,1620,Money printer goes BLURRRRR. I just received 13220907.4478265513 $BLUR from @BLUR_io ’s Season 1 drop. Season 2 begins NOW. Start listing and bidding on Blur to get a head start on Season 2 rewards.,https://x.com/xiaomustock/status/1625577197590429696
2055281768341925986,2026-05-15 13:38:53,B,23,537,4,935234,全崩了，这是又发生了啥,https://x.com/xiaomustock/status/2055281768341925986
2066060007724974200,2026-06-14 07:27:46,B,23,483,14,296472,牢牢抓紧内存，就是🤏捏住了ai的蛋蛋🥚🥚,https://x.com/xiaomustock/status/2066060007724974200
2056642879943053547,2026-05-19 07:47:27,B,23,436,14,89907,"克服大跌的时候不敢买股票，
暴涨的时候反而追仓。",https://x.com/xiaomustock/status/2056642879943053547
2074026186599280750,2026-07-06 07:02:31,B,23,408,3,193686,7月地狱难度，跌这么惨反弹这么弱,https://x.com/xiaomustock/status/2074026186599280750
2035914590740173098,2026-03-23 03:00:38,B,23,402,5,109457,"亏的啥都不敢看，再跌就出现幻觉了。
幻想着特朗普当时被一枪爆头了。",https://x.com/xiaomustock/status/2035914590740173098
2063860342787031192,2026-06-08 05:47:05,B,23,396,4,333382,"今天还得装死了，我的持仓全跌，
全方位亏钱。",https://x.com/xiaomustock/status/2063860342787031192
2074380412240228648,2026-07-07 06:30:05,B,23,394,3,150276,"韩国股市涨熔断的时候坚决不买，
跌停熔断韩国人都吓死了抓紧买",https://x.com/xiaomustock/status/2074380412240228648
2016517007185945053,2026-01-28 14:21:34,B,23,378,21,64696,"币安还是有原创的，
比如：闺蜜币，老鼠仓，舔狗文化",https://x.com/xiaomustock/status/2016517007185945053
2074500941899030867,2026-07-07 14:29:01,B,23,368,1,134605,抄底被活埋跌服跌懵逼了，亏的麻麻的今天,https://x.com/xiaomustock/status/2074500941899030867
1975520994904481860,2025-10-07 11:18:03,B,23,357,11,84304,"国人吃了老外造的垃圾meme这么多年了
，这回让老外尝尝正宗中餐.",https://x.com/xiaomustock/status/1975520994904481860
2077810933297267197,2026-07-16 17:41:45,B,23,280,3,214778,这下好了，我是傻逼，亏死了他娘的,https://x.com/xiaomustock/status/2077810933297267197
2077974663393919061,2026-07-17 04:32:21,B,23,272,2,98525,"昨天抄底的睡醒全被套了，
看来还是反弹再抄最安全，
朋友劝我我也没听😅",https://x.com/xiaomustock/status/2077974663393919061
2065421073571790911,2026-06-12 13:08:52,B,23,241,3,92056,spcx接下来不管涨跌都会是这几周最火热的明星股，其他股票都得暗淡无光。,https://x.com/xiaomustock/status/2065421073571790911
1723531659122012453,2023-11-12 02:42:23,B,23,239,1,183207,@hongkongdoll 这600g都发我吧，我专业修图的，搞个百度云链接来一份我看看，挑着修😂,https://x.com/xiaomustock/status/1723531659122012453
2069425706694774806,2026-06-23 14:21:51,B,23,238,5,292058,这下子真踏空了看来😂,https://x.com/xiaomustock/status/2069425706694774806
2056169331138982286,2026-05-18 00:25:44,B,23,205,3,112845,夜盘又崩了，特朗普是一点不安生呐，人类有史以来最强交易员特朗普.,https://x.com/xiaomustock/status/2056169331138982286
2028673560496177652,2026-03-03 03:27:22,B,23,197,7,166032,亏麻了，棒子跌熔断。 https://t.co/B98K6B9Bcx,https://x.com/xiaomustock/status/2028673560496177652
2064382465242771920,2026-06-09 16:21:48,B,23,195,2,105605,"想不出啥心理按摩的话了，
只能说小以色列是真该死呐 https://t.co/wgLSFc1Lef",https://x.com/xiaomustock/status/2064382465242771920
2079457465599742072,2026-07-21 06:44:28,B,23,189,12,166849,"今天科创50的190期权涨了十几倍，
随时能买随时能卖，
太几把离谱。",https://x.com/xiaomustock/status/2079457465599742072
1974829779263295895,2025-10-05 13:31:24,B,23,183,9,137686,黑客黑了0g的官推：你们骗子比我还厉害 https://t.co/8WvepSmLOL,https://x.com/xiaomustock/status/1974829779263295895
1941036547714990127,2025-07-04 07:29:10,B,23,183,9,522007,话写的越长，真实交易水平可能越菜. https://t.co/Ops1od8wj1,https://x.com/xiaomustock/status/1941036547714990127
2059189130609725746,2026-05-26 08:25:21,B,23,179,2,85665,今天应该都挺爽吧，刚下飞机收盘了 https://t.co/gFjLcsafNc,https://x.com/xiaomustock/status/2059189130609725746
2031275008878874853,2026-03-10 07:44:36,B,23,173,9,115149,"孔剑平这人搞的东西一定要远离。
真的会割到渣都不剩。 https://t.co/F2zQNBhv2a",https://x.com/xiaomustock/status/2031275008878874853
2074853711529275399,2026-07-08 13:50:48,B,23,167,2,126658,明天看来海公公要硬起来了。 https://t.co/0UjW0U6bcw,https://x.com/xiaomustock/status/2074853711529275399
2076902928359755987,2026-07-14 05:33:39,B,23,163,1,89010,"韩国看来是要从向下熔断
变成接下来向上熔断 https://t.co/btNUvdK7cJ",https://x.com/xiaomustock/status/2076902928359755987
1984995221743296668,2025-11-02 14:45:14,B,23,160,9,115816,本来还等0.1买aster啊，这喊单行为太恶劣了. https://t.co/khegcjVPnl,https://x.com/xiaomustock/status/1984995221743296668
1739453386481906076,2023-12-26 01:09:39,B,23,156,18,78805,龙头铭文一个比一个猛，今年是多头龙，买对板块就是爆赚，买啥不太重要。 https://t.co/O3iceN3tfN,https://x.com/xiaomustock/status/1739453386481906076
2054078154495365393,2026-05-12 05:56:09,B,23,154,10,193456,睡醒跌麻了，回调一下很健康，没啥利空，行情继续。 https://t.co/RAT9iZNVNn,https://x.com/xiaomustock/status/2054078154495365393
1973001020470178216,2025-09-30 12:24:34,B,23,152,4,107437,"一姐意思是局部虽然腰斩了，
但拉长时间，一年俩年来看，还能再跌99.99% https://t.co/JdXysjBLVn",https://x.com/xiaomustock/status/1973001020470178216
1955517079723098162,2025-08-13 06:29:38,B,23,152,12,131680,okb要销毁到2100万枚. https://t.co/Qqty9401KY,https://x.com/xiaomustock/status/1955517079723098162
1978715701788529047,2025-10-16 06:52:40,B,23,145,7,151568,亏完了，剩40多嘎了，大a亏200🌚 https://t.co/27G747bxvc,https://x.com/xiaomustock/status/1978715701788529047
1975850465272398100,2025-10-08 09:07:15,B,23,145,4,254212,"盛宴总要有人买单，
但我想应该不是我. https://t.co/IyI94uLEkU",https://x.com/xiaomustock/status/1975850465272398100
2058775771649327131,2026-05-25 05:02:48,B,23,135,10,154574,"t+0的体验感太好了，
a股这种市场不喜欢玩个股。 https://t.co/0A91kFAFQ2",https://x.com/xiaomustock/status/2058775771649327131
2072744950102700182,2026-07-02 18:11:20,B,23,131,1,92167,v https://t.co/0VNlh26Vws,https://x.com/xiaomustock/status/2072744950102700182
1971847058698260974,2025-09-27 07:59:08,B,23,130,4,90810,币安这个聪明钱30天和7天的排行榜都榜一了. https://t.co/8PFSUifFxy,https://x.com/xiaomustock/status/1971847058698260974
1976668025832218803,2025-10-10 15:15:56,B,23,126,14,302653,看来我这个归零了😅 https://t.co/5RCC85iRtI,https://x.com/xiaomustock/status/1976668025832218803
1751046001815962105,2024-01-27 00:54:34,B,23,126,9,143810,根据灰度的上班作息时间，周一到周四属于空军，周五到周日属于多军😂 https://t.co/nzS9hHJCa4,https://x.com/xiaomustock/status/1751046001815962105
2049331738665721928,2026-04-29 03:35:35,B,23,125,13,882899,湖南裕能很符合利润断层黑马股。 https://t.co/TGjaaYGS7m,https://x.com/xiaomustock/status/2049331738665721928
1804554106683760773,2024-06-22 16:36:40,B,23,120,26,56486,rats tougher strong https://t.co/WXJdOfpIIy,https://x.com/xiaomustock/status/1804554106683760773
